V1,V2
X,35440
X,35306
Y,35524
X,35428
X,36792
Y,35784
X,37242
X,37376
X,36988
Y,36364
X,35362
Y,35862
Y,35098
Y,37206
Y,36678
Y,37088
Y,36966
X,37328
Y,36510
Y,35740
Y,36544
X,35432
Y,37016
X,36008
X,36734
Y,37232
X,37100
X,36442
X,35728
Y,36086
X,35504
Y,37344
Y,36062
Y,36744
X,36928
X,37504
Y,36700
X,35138
Y,35782
Y,35362
Y,36970
Y,35768
X,36690
Y,37034
Y,36980
X,36190
X,36018
Y,36474
X,35402
Y,37150
X,36498
X,36552
X,36868
Y,36904
Y,35798
Y,35906
X,36618
Y,35082
X,37200
X,36458
X,36666
Y,36910
Y,36954
Y,36728
Y,36008
X,36618
X,35458
X,37016
X,36420
Y,36518
X,37008
Y,36570
X,35638
Y,36072
X,36654
X,35220
X,36940
X,36470
Y,36400
Y,36856
Y,36306
Y,35898
X,35752
X,36474
X,35524
X,36760
X,36140
X,36666
Y,37052
Y,36700
X,35994
X,36072
Y,36702
X,35312
Y,37060
Y,36668
Y,36664
Y,36846
Y,36546
X,35652
Y,35944
X,36460
X,35494
Y,36772
Y,36392
X,36718
Y,37310
X,36460
X,36320
Y,36382
Y,36354
Y,35084
Y,36990
X,36156
Y,36302
X,36926
X,36636
Y,36158
Y,36290
Y,36702
X,35198
X,37310
Y,36094
Y,36272
X,37092
X,36836
X,36244
X,36316
X,36908
Y,35274
Y,37090
Y,36282
Y,36600
Y,36836
Y,36396
Y,35778
X,36254
X,36288
Y,35434
Y,37074
Y,36232
X,36378
Y,37074
Y,36768
Y,37040
Y,36414
Y,36152
X,35586
X,36980
X,35818
Y,36478
X,36788
X,35578
X,37306
Y,36500
X,36274
X,34832
X,37082
X,36152
Y,36858
Y,37182
X,35314
Y,37034
X,36152
Y,36776
Y,35306
Y,36838
X,36230
Y,36536
Y,37192
X,35142
Y,36802
X,36714
X,36692
Y,35398
Y,37226
X,35964
Y,37604
Y,37042
X,35198
Y,36222
Y,36012
X,36616
Y,35220
Y,37164
X,36036
Y,37180
Y,36906
X,35544
Y,36310
X,36718
Y,36132
Y,35522
X,36940
Y,36426
Y,37022
Y,37372
Y,35206
X,36262
X,36952
X,35276
X,35172
X,37580
Y,36316
X,37298
X,37534
Y,36284
X,36370
Y,37138
X,35732
Y,35716
Y,36436
X,35560
X,37222
Y,37028
X,35948
X,36846
Y,37438
Y,35364
Y,34958
X,36130
Y,35616
X,36892
X,37682
X,35976
Y,36528
Y,36686
X,43774
X,36876
X,36674
X,35196
Y,36988
Y,37366
Y,36134
X,36956
X,36836
Y,36338
Y,35446
X,36584
Y,35238
X,36984
X,37230
Y,36212
X,36350
X,37352
Y,36268
Y,35380
X,36454
X,36346
X,36808
Y,37194
Y,36010
X,37238
X,36388
X,36232
Y,35862
X,36206
X,34904
X,37330
X,37208
Y,35944
X,37232
Y,36670
Y,35880
Y,35324
Y,36002
X,35256
Y,37252
X,37020
Y,36332
X,37220
X,36448
Y,35848
Y,35712
Y,36370
X,35628
Y,37026
Y,37152
Y,35976
Y,37168
Y,37060
Y,35906
Y,35264
X,35930
Y,35434
X,37224
X,37248
Y,36658
X,37272
X,36408
Y,35954
X,35490
Y,36570
Y,35442
Y,37114
X,37064
Y,36306
Y,37120
Y,36430
X,36128
Y,35684
X,36512
X,35354
Y,36852
X,37036
Y,36736
Y,37238
Y,36732
Y,36104
X,35410
Y,36450
X,35190
X,37096
X,37414
Y,36232
X,37292
Y,36340
X,36086
X,35536
X,37040
X,35250
Y,36976
Y,37682
X,36432
Y,37294
Y,36176
X,35854
Y,35224
X,35738
Y,35146
X,37450
Y,37432
Y,36180
X,37180
X,36464
X,36812
Y,35524
X,35346
X,35024
X,35740
X,37498
Y,36254
X,37404
Y,37044
X,37252
X,35802
Y,35496
Y,36142
X,35792
Y,37278
Y,36494
X,37516
X,37036
Y,36824
Y,35170
X,35238
X,36562
X,36044
X,37250
Y,36394
Y,36926
Y,36494
Y,36956
Y,35096
Y,35414
X,35958
Y,35656
X,37184
Y,36240
X,37112
X,36368
X,37082
Y,35372
X,35810
X,36106
Y,36010
X,37090
Y,36178
Y,37444
Y,37114
X,36928
Y,35652
Y,35370
Y,36700
X,36266
X,37500
Y,36364
X,37270
Y,36772
Y,36326
Y,34814
X,35036
Y,36288
Y,36004
Y,37428
Y,36034
X,36874
Y,36268
X,36602
Y,35350
Y,35544
Y,36470
Y,36376
X,36808
X,35990
Y,37098
Y,36880
Y,37202
X,35548
X,35492
Y,36098
Y,35754
X,37580
X,36302
X,37028
Y,36982
Y,37498
X,36326
Y,35578
Y,36768
Y,36436
Y,37214
X,36176
X,37574
X,36590
Y,36050
X,36502
X,35476
X,36558
Y,36270
X,37098
X,36114
X,36996
X,36074
Y,35952
Y,36134
Y,35328
Y,36282
Y,36022
Y,37242
Y,36396
X,37582
Y,36462
Y,35990
X,36402
Y,35346
X,36122
Y,36148
X,37498
X,35896
Y,37006
Y,36548
Y,35908
Y,36566
Y,35176
X,36118
X,35848
Y,37344
X,36410
X,36878
X,36638
X,36074
Y,37074
X,35258
Y,36110
Y,36098
Y,37360
Y,35900
X,37606
X,36648
Y,36034
X,36068
Y,35240
Y,36250
X,36036
Y,36978
X,36404
Y,37374
Y,36270
X,36390
Y,35328
X,35056
X,36064
X,36134
Y,36902
X,35934
X,36844
X,36474
X,37114
X,35554
X,35240
X,36150
X,35852
X,35992
Y,36402
X,37328
X,36610
Y,37240
Y,35098
X,35354
X,36114
Y,36962
Y,36054
Y,36058
X,37530
Y,37252
X,36214
Y,35158
X,35314
Y,36628
Y,37108
Y,36686
X,36566
Y,37244
X,37634
X,36470
X,35356
Y,35414
X,35942
X,36872
X,36290
X,36274
Y,37168
Y,37144
Y,36934
Y,35500
X,35576
Y,36446
Y,36846
Y,36126
Y,35986
X,36592
X,37612
X,36340
X,35400
X,35142
X,36704
X,36892
Y,36300
X,36362
Y,37270
Y,37368
X,36206
Y,35686
Y,35580
Y,36708
Y,37258
Y,36034
X,36460
X,37122
X,36938
Y,36412
X,35698
Y,35544
X,36020
Y,36762
Y,36362
X,35892
Y,37350
X,37258
X,36666
X,34922
X,35144
X,36542
Y,36920
Y,35862
X,35800
X,37142
Y,37886
X,37104
X,35350
Y,35786
Y,36526
Y,37010
Y,36242
Y,36322
X,37176
Y,36926
X,36858
Y,35520
Y,35186
X,36382
Y,36910
Y,36110
X,35934
Y,37250
X,37032
Y,36086
Y,35412
Y,35422
X,36052
Y,36670
X,36038
Y,35948
X,37096
Y,37274
Y,36436
Y,39990
X,36872
Y,35274
X,36188
Y,36330
X,36596
Y,37130
X,37114
X,36514
Y,37184
X,36136
X,35386
X,36180
X,35832
X,36050
X,37640
X,37002
Y,35870
X,37054
Y,35780
X,35050
X,36510
X,35488
Y,35916
Y,37020
X,37508
X,36898
X,36876
X,35218
X,35370
Y,36194
X,36536
Y,36378
X,37192
X,37100
X,36712
X,36898
X,35340
X,35684
X,36372
Y,35838
Y,35944
Y,37510
Y,37130
Y,36090
X,37092
Y,35432
Y,35446
Y,36180
X,35596
X,35704
X,37322
X,37328
X,36540
Y,37082
Y,35684
X,35238
X,36258
X,35708
X,35846
X,37216
Y,37444
Y,36580
X,36980
Y,35624
X,35712
Y,36140
X,35850
X,36368
X,37726
X,37286
Y,36622
Y,36690
X,35288
X,35386
X,36512
Y,36324
Y,35942
X,35898
X,37324
Y,36634
Y,37304
Y,35810
X,35268
Y,36028
Y,36894
X,36314
X,36306
X,37204
X,36570
X,37262
X,35144
Y,35196
X,35656
Y,37182
Y,37474
Y,36426
Y,37496
Y,37196
X,37032
X,35448
X,36278
Y,35088
X,36228
X,37268
Y,36136
X,37462
X,36732
X,36834
X,35592
Y,36508
Y,35482
X,35976
X,37620
Y,35856
Y,37000
X,36306
X,37138
Y,35276
Y,36218
Y,35162
X,35756
X,36274
X,36304
X,37054
Y,36568
X,37302
Y,35578
X,36228
Y,35244
Y,36794
X,36672
Y,36264
Y,37418
X,36324
X,36832
Y,35646
X,36778
Y,35280
X,37402
X,36010
X,35976
Y,36714
Y,36586
Y,36818
Y,35768
X,36678
X,35360
Y,36502
X,35870
Y,35808
X,37004
Y,36152
Y,37032
X,35348
X,36100
Y,34518
X,37406
Y,35864
X,36128
Y,37392
X,37416
X,36812
X,36044
X,36338
X,34870
X,36762
X,36498
Y,36188
Y,37474
Y,37574
X,37014
X,35414
Y,36330
X,35144
Y,36584
X,35510
X,36128
X,36792
X,37218
Y,37174
Y,35528
X,36032
Y,35582
X,36354
X,35782
X,35514
Y,37114
X,37440
Y,37430
Y,35686
X,36770
Y,35274
X,36592
Y,35738
X,36444
Y,37562
Y,37508
X,36702
X,35688
X,36352
Y,35420
X,36618
X,35604
Y,36290
Y,37168
Y,36870
Y,36952
Y,35700
Y,36168
Y,34998
X,36010
X,35620
Y,36294
Y,37144
X,37358
Y,37266
Y,35278
Y,36156
Y,35016
X,36122
X,36562
Y,36536
Y,37110
Y,37026
Y,36974
X,35668
Y,36046
Y,35542
X,36012
Y,35902
X,35834
X,37178
X,37292
X,37488
Y,35806
X,36142
Y,35192
X,35404
Y,36134
X,36288
Y,36960
X,36938
Y,37058
X,35348
X,36220
Y,36008
X,35130
Y,35550
Y,36304
X,37216
X,36980
X,37392
Y,35388
Y,36116
X,36302
X,34730
Y,36028
X,36000
Y,36758
Y,37326
Y,36990
X,35092
X,36348
X,36604
Y,35486
Y,37202
X,35934
X,36040
Y,36824
X,37006
Y,35900
X,36194
X,36478
Y,35026
X,36768
Y,36178
Y,35916
X,37568
X,37080
Y,35324
X,36194
X,36554
Y,35706
Y,36708
X,36464
Y,36104
Y,36880
X,36922
X,35636
X,36028
X,36524
X,35620
X,36958
Y,36232
X,35990
Y,37182
Y,37550
X,35714
X,36492
X,36190
X,35284
X,35788
Y,36202
Y,36008
Y,37100
X,37382
Y,36200
Y,36472
Y,36276
Y,36070
X,35674
Y,36546
X,36354
X,36420
X,36668
X,36928
Y,36710
Y,35826
Y,36054
X,36046
Y,36156
X,36492
Y,37110
Y,36900
X,35882
Y,36448
Y,36540
X,36410
X,36260
X,37178
X,36164
X,36012
X,36716
X,36316
Y,37114
X,36700
Y,36368
Y,36024
X,36050
X,36164
Y,36656
Y,37302
Y,36340
X,36662
X,36538
X,36068
X,36328
Y,36234
X,36286
Y,36894
X,36886
Y,36190
X,36920
X,36384
X,36468
Y,36318
X,36062
Y,35944
X,36500
Y,36740
Y,36348
Y,36932
X,36278
Y,35892
Y,36098
X,36900
Y,37174
X,36462
X,36772
Y,46124
Y,43322
X,38506
X,36860
Y,36400
Y,36350
Y,37544
Y,37088
Y,36290
X,36894
X,35990
Y,35118
Y,34896
Y,36164
X,35886
Y,37302
Y,36744
X,36620
X,37198
Y,36078
X,35388
X,35312
X,36196
X,35778
X,37292
X,37450
Y,36472
Y,37392
X,35832
X,35494
Y,35302
X,35966
X,35662
Y,36334
Y,37196
X,36378
Y,37046
X,36046
X,35328
Y,35168
Y,36172
X,37412
Y,36174
Y,37208
Y,36408
X,37090
Y,36180
Y,35574
X,35282
X,36332
X,36830
X,36346
Y,36734
Y,37012
X,37408
X,36256
X,35554
Y,35604
Y,36396
X,36870
X,36624
Y,37324
Y,36574
X,37244
X,36002
Y,35532
X,35038
Y,35508
X,36296
Y,36160
X,37210
Y,36580
Y,36958
X,36102
X,35202
X,36178
X,35558
X,37222
X,36182
X,36986
X,36190
Y,37202
X,36082
X,35886
X,36376
X,34736
Y,37048
X,36278
Y,37186
X,36828
Y,37414
X,36256
Y,35680
X,36956
X,34926
Y,37106
X,35764
X,37292
Y,36860
X,37188
X,36290
X,35584
Y,36346
X,35194
Y,36822
X,36250
Y,37120
X,36552
X,36916
X,36158
Y,35540
X,36412
X,35426
Y,37208
X,36390
X,37262
X,36418
X,37444
Y,36282
X,35752
X,36664
X,35372
X,37090
Y,36156
X,37216
X,36676
Y,37412
X,36110
X,35280
Y,36192
X,35172
X,37036
Y,35650
Y,37310
Y,36258
X,36772
Y,36086
X,35518
Y,36334
X,35748
Y,37188
X,36150
X,37090
X,36858
Y,36688
X,36332
X,35824
Y,36390
X,35164
X,37050
X,36442
X,37382
X,36650
X,37040
Y,36112
Y,35544
X,36326
Y,35642
Y,36960
X,36210
X,37350
Y,36490
X,37070
Y,35980
X,35324
X,35816
Y,34706
Y,36946
X,35698
Y,37138
Y,36504
X,37156
X,36100
X,36060
X,36276
X,35184
X,36298
Y,36438
X,37492
Y,36548
Y,36764
X,36870
Y,35446
X,36112
X,35642
Y,37112
X,36018
X,37294
X,36766
Y,36990
Y,36284
X,35470
Y,36144
Y,35146
X,36808
Y,36362
Y,37066
X,36508
X,36898
X,35972
X,35356
X,36436
Y,35450
Y,36804
X,35906
X,37190
X,36126
X,37058
X,36016
Y,35956
Y,36322
X,35092
Y,36956
X,36280
Y,37148
X,36860
X,37350
X,36502
X,35466
Y,36390
X,35494
X,36976
X,36022
X,37396
Y,36374
Y,36868
X,36056
X,35446
Y,36344
Y,35476
X,37150
X,36556
Y,37396
X,36420
X,37258
X,36100
X,35776
X,36756
Y,36010
Y,36822
Y,36088
X,37374
Y,36576
Y,37682
Y,36260
X,35340
X,36622
X,35212
Y,36046
X,36410
X,37494
Y,36568
X,37374
X,36474
X,35628
X,36490
X,36350
X,35888
X,36572
X,37074
X,36566
Y,37106
Y,36024
X,35274
X,36072
Y,36176
X,36074
X,35830
X,37100
Y,37734
Y,37696
Y,37434
X,35362
X,36736
Y,36564
Y,35814
X,36196
Y,37168
X,35096
X,37070
X,37552
Y,35778
X,36082
X,35944
Y,36018
X,35964
Y,37180
Y,35412
Y,37670
X,36942
Y,35656
X,36242
X,36186
Y,35992
X,36050
X,37030
Y,35772
Y,37090
Y,37048
Y,35090
Y,36128
Y,36390
Y,36194
Y,35774
X,37064
Y,35282
Y,37286
X,37740
X,35458
X,36454
Y,36360
X,36068
Y,36232
X,36976
Y,35348
Y,37112
X,36466
Y,35198
Y,36166
X,35986
Y,35646
Y,36298
Y,37072
X,35630
X,36922
X,36974
Y,35684
X,36784
Y,36154
X,35912
X,36084
X,36318
X,35072
Y,36928
Y,37156
X,35618
Y,35866
X,36332
X,37180
Y,35918
Y,36070
X,35336
Y,37128
Y,36810
X,35812
Y,36374
X,36146
X,36906
X,35918
X,36542
X,35358
Y,36686
Y,36768
X,35392
Y,35928
Y,35988
Y,37220
Y,36400
Y,36136
X,35008
Y,36690
Y,37262
Y,35782
Y,36738
X,36086
X,37030
X,36468
X,36056
Y,34812
Y,37296
X,44998
X,37394
Y,36370
Y,36316
X,36778
X,36310
X,36382
Y,35628
X,37106
X,36978
X,35326
Y,36044
Y,36228
X,36886
Y,35636
X,35676
Y,35414
Y,36786
X,37278
X,35384
Y,36498
Y,36458
X,36748
X,36006
X,35802
Y,35934
X,36950
Y,37732
X,35816
Y,36580
Y,36494
X,37022
X,36766
X,36052
Y,35012
X,36814
X,37478
X,35356
X,36742
X,36572
Y,37010
X,36152
Y,36462
Y,35204
Y,37068
Y,36930
Y,35188
Y,36436
X,36382
Y,36762
Y,36242
X,36450
Y,35648
Y,37042
X,37306
Y,35636
X,36586
X,36082
Y,36576
X,35846
Y,36230
Y,35120
Y,36900
X,37668
Y,35830
X,36306
X,36178
Y,36902
X,36120
Y,36280
Y,36302
Y,37158
Y,37096
X,35484
X,36290
Y,36120
X,37092
Y,36428
X,35830
X,35572
X,36496
Y,37128
Y,35246
X,36646
Y,36696
X,36688
X,36168
Y,36022
Y,35436
Y,37354
Y,36948
Y,35624
X,36280
X,36576
X,36770
Y,36606
Y,36474
X,35700
Y,37152
X,37402
X,35582
Y,36270
Y,36682
Y,36936
X,36162
Y,36258
X,35382
Y,37238
Y,37688
Y,35368
X,36276
Y,36436
Y,37378
X,36154
Y,36184
X,35902
Y,36808
Y,37204
X,35224
X,36178
X,36128
X,36924
X,35984
Y,35952
Y,35432
X,36972
X,36972
X,35942
Y,36392
X,36262
X,36630
Y,36306
Y,36258
Y,35746
X,37170
Y,37458
Y,35238
Y,36410
X,35740
X,37130
X,36514
Y,36172
Y,35270
Y,37486
Y,36850
Y,35360
Y,36658
X,36256
X,37328
Y,36108
X,35728
X,36048
Y,36596
Y,36812
X,35492
Y,36516
Y,36456
X,37138
X,36556
Y,36314
X,36254
Y,36760
X,36908
X,35986
Y,36372
Y,36486
X,37000
Y,36170
Y,36390
X,35840
Y,36724
X,36986
Y,36174
Y,36506
Y,36346
Y,37140
Y,37542
X,36154
X,36098
Y,36254
Y,36810
X,35658
X,35500
Y,36634
X,37512
Y,37378
X,36038
X,36470
X,36774
Y,36918
Y,35576
Y,35432
Y,36458
X,36834
Y,37026
X,36004
Y,36078
X,36698
X,37320
X,35622
X,35170
Y,36222
Y,36884
Y,37610
Y,35750
X,36244
X,36528
Y,37298
Y,35460
X,35482
X,35436
X,37010
Y,37032
Y,36110
X,35814
X,36138
Y,36674
Y,35252
X,36400
X,35130
Y,36772
X,36894
Y,36266
X,36452
Y,36870
X,37206
Y,35340
X,36598
Y,35246
Y,37216
X,37418
Y,36618
Y,35972
Y,36244
Y,36880
X,35870
X,36098
X,35266
X,36882
Y,37390
X,36376
X,36304
Y,36448
X,37266
X,35430
Y,36808
X,35342
X,36916
Y,37190
Y,35886
Y,35898
X,36604
Y,37300
Y,35728
X,36136
Y,35800
X,37106
Y,37144
Y,36370
Y,36424
X,36470
Y,37166
Y,36082
X,36158
Y,35094
Y,36964
X,37458
X,36468
X,36230
X,36122
X,36876
X,35468
X,36170
Y,35688
X,37170
Y,37232
Y,36466
Y,36168
Y,36338
Y,37222
Y,35756
Y,36636
X,35370
Y,37172
X,37124
X,36060
X,35862
Y,37006
X,37280
X,35368
Y,36404
Y,35420
Y,35792
Y,37620
X,36728
X,36214
Y,36378
Y,37090
X,35374
X,36528
X,36584
X,36268
X,36916
Y,36322
X,35964
X,36416
Y,36960
X,35560
Y,36770
Y,36424
Y,35736
Y,37142
Y,36520
X,36082
X,36286
X,37464
X,36352
Y,36612
X,36284
X,36328
X,36054
X,36592
Y,35966
X,36618
Y,37296
Y,35572
X,36438
X,36386
Y,37072
Y,36552
X,36028
X,36138
Y,36196
Y,37106
Y,35182
X,36132
Y,36656
X,37366
Y,36288
Y,36164
X,35694
X,36350
X,36954
Y,35532
X,36462
X,36294
Y,37058
Y,35828
Y,36144
X,35914
Y,36442
Y,37064
X,35896
X,36726
Y,36306
Y,37198
Y,36066
X,36532
X,36466
X,36462
X,36874
X,35306
Y,36374
Y,36640
Y,37238
Y,36038
X,36032
Y,36302
Y,36526
Y,37108
Y,42000
X,38090
X,36284
X,36318
X,36222
Y,35962
X,36168
X,36686
Y,36956
X,36132
Y,36654
X,36144
Y,36124
Y,35850
X,36026
X,36542
X,35958
X,36912
X,36412
X,36624
Y,36308
X,36612
X,35620
X,36202
Y,36362
Y,35734
Y,36858
X,36230
X,36398
Y,36362
X,36172
X,36744
X,36350
Y,36270
X,35228
Y,37122
X,36032
X,35956
Y,36370
X,36232
X,36706
Y,36054
X,36226
X,35804
X,36764
X,36476
Y,36492
Y,36414
X,36468
X,37152
X,36142
Y,36968
Y,35790
Y,36894
Y,36226
Y,36438
Y,36192
X,36318
Y,37354
X,35950
X,35950
X,36170
X,36748
X,36080
Y,36362
Y,36494
X,36128
X,36996
Y,35924
Y,36628
Y,35340
Y,37024
Y,36280
Y,36754
X,36048
Y,37060
X,37000
X,37716
X,36628
Y,35278
Y,37344
X,36374
X,36666
X,36106
Y,35888
Y,37288
X,37368
Y,36376
Y,36222
X,36856
X,35838
X,36238
Y,36038
Y,35214
Y,34888
Y,36806
Y,36410
Y,36150
X,36888
Y,36902
X,36678
X,36338
Y,36378
Y,35100
Y,36914
X,36054
Y,36658
Y,37998
Y,36090
X,36792
X,36494
Y,36548
Y,35224
X,37260
Y,36442
Y,36412
Y,37824
X,36362
X,36288
Y,35904
X,36416
X,34884
Y,36854
X,36130
Y,35862
X,37170
X,35936
Y,36576
X,36530
Y,36312
Y,34908
Y,35988
Y,35878
Y,35976
Y,36996
X,36010
X,36014
X,36502
Y,36272
X,36120
X,35750
X,36446
X,35984
X,37066
Y,35712
Y,36708
Y,36312
Y,36452
Y,36350
X,35918
Y,36248
X,36004
Y,36424
Y,36442
X,36266
X,36422
X,36088
Y,35956
Y,37060
X,36212
X,36216
Y,36312
Y,36656
X,36228
Y,36402
Y,36310
Y,36024
Y,36966
X,35856
Y,36538
X,36236
Y,36096
Y,36380
Y,36718
X,36356
Y,36774
Y,37038
X,36330
X,36036
Y,36626
X,36468
Y,37002
X,36126
X,36464
Y,36422
X,36968
Y,35980
Y,36244
X,36228
X,36182
Y,36692
X,36330
X,35940
Y,36460
X,37170
X,35910
X,36138
X,36460
Y,36152
Y,36630
Y,35872
X,36456
Y,36374
X,36996
X,36602
Y,36318
X,36410
Y,36522
Y,36492
X,36092
Y,36186
Y,36490
Y,37560
Y,36122
Y,36492
X,36122
X,36126
X,36786
Y,36506
Y,36526
Y,36162
Y,36962
X,35878
X,35700
X,36062
X,36484
X,36808
Y,36466
X,36106
X,36416
Y,36826
Y,36518
Y,36556
X,36158
X,36320
X,36582
Y,36114
Y,36424
Y,36782
Y,37264
Y,36006
X,36318
X,35988
Y,36200
X,36862
X,36194
X,36496
X,36352
Y,37044
Y,36438
X,36414
Y,36238
X,36154
Y,37002
Y,35840
Y,36462
X,36076
X,37020
X,36334
X,36550
Y,36168
X,36154
Y,36382
Y,36352
Y,35978
Y,36550
Y,36794
X,36562
X,35684
Y,36082
Y,36388
Y,36534
Y,36488
Y,36940
X,36348
Y,36830
Y,36756
Y,36500
Y,36092
X,36020
Y,36516
X,36664
X,36452
Y,35996
X,36626
Y,35962
X,35774
X,36196
X,36212
Y,36714
Y,36262
Y,35918
Y,35824
X,36696
Y,35914
Y,36430
X,36148
X,36238
X,36412
X,36210
X,36344
Y,36198
X,37630
Y,36070
X,36004
Y,36162
Y,36030
X,36588
Y,36372
X,36444
Y,36314
Y,36868
Y,35836
X,36402
X,35548
Y,36602
Y,36342
Y,36300
Y,36044
X,36012
Y,37062
Y,36384
Y,35906
Y,36570
X,36362
Y,36558
X,36136
Y,36746
X,35830
X,37136
Y,36318
X,35840
X,35844
X,36638
Y,36296
X,36504
X,36852
X,36462
X,37208
Y,36330
Y,36270
X,36618
Y,36338
X,36492
Y,36286
Y,36416
X,36692
Y,37162
Y,36568
X,37762
Y,36116
Y,36724
X,36518
X,36460
X,36596
X,35940
X,37044
X,36444
X,36146
X,36402
X,35920
Y,36502
Y,36196
Y,36248
Y,35908
Y,37352
X,36338
Y,36370
X,36218
Y,36404
Y,45424
Y,38018
X,37018
X,36666
Y,36224
Y,36136
X,36166
Y,36702
X,35904
Y,37342
X,36610
Y,35832
X,35972
Y,36292
X,36026
Y,36344
Y,36072
X,36044
X,37436
Y,36758
X,36606
X,36214
Y,35924
Y,36084
X,36020
Y,35968
X,36026
X,37526
Y,36404
X,36242
X,36894
Y,36332
X,36578
X,36534
X,36630
X,36306
Y,37266
X,37010
Y,35818
X,36374
X,36308
X,35794
Y,36074
X,36110
Y,36246
X,37700
Y,36708
Y,36378
X,36402
Y,36286
X,35596
Y,36358
X,36080
X,36166
Y,37326
Y,36522
Y,36138
X,36448
X,36714
X,36226
Y,36324
Y,36398
Y,35918
X,37550
X,36862
X,36784
X,36678
Y,36650
X,36048
X,36720
X,36040
Y,36424
X,37154
Y,36416
Y,36358
X,36438
Y,36316
X,35800
Y,36336
Y,36622
X,36144
X,37024
X,36320
Y,36478
X,36358
Y,36272
X,36164
X,36706
X,36424
X,35864
X,37476
Y,37100
Y,36586
X,36426
X,36254
Y,36350
Y,35928
Y,36310
Y,36612
X,37590
Y,36856
X,36590
X,36314
X,36268
Y,36058
X,36056
Y,35772
X,36700
Y,37210
Y,37024
Y,36516
X,36712
X,36164
X,36316
X,36270
X,36102
X,36380
X,37432
X,36056
Y,36320
Y,36216
X,36678
X,36106
X,36326
Y,36372
Y,36100
Y,36816
Y,36784
Y,36774
X,36624
Y,36678
Y,35940
X,36236
X,36222
X,36178
Y,37360
X,36568
Y,36224
X,36432
Y,36090
X,35958
X,36134
Y,36430
X,35852
X,37012
Y,36372
X,35912
Y,36632
X,36356
Y,36050
X,36054
Y,36416
Y,36310
Y,35882
X,36284
X,36432
X,36174
X,36274
X,37198
Y,36146
Y,36136
X,36318
Y,36600
X,36586
X,36346
Y,36322
X,36190
Y,36838
X,35734
Y,36064
Y,35920
Y,36272
Y,36016
X,36094
X,36168
X,36328
X,36914
X,36288
Y,36492
Y,35996
X,36390
Y,35972
X,36596
Y,36074
X,36636
Y,37208
Y,36264
X,36320
Y,36448
Y,36284
X,36494
Y,36402
Y,36020
Y,36584
X,37312
Y,36346
X,35792
X,36210
X,36468
Y,36570
Y,36390
Y,36240
X,36404
X,36942
X,36356
Y,36306
X,36236
Y,36148
X,36388
X,36082
X,36452
X,36604
Y,37328
X,36330
X,36162
X,36426
X,36672
X,36568
Y,35922
X,36464
X,36326
Y,36734
Y,36444
X,36744
Y,35772
Y,36448
Y,37300
X,36502
X,36014
X,36312
Y,36438
X,35544
Y,36062
Y,36358
X,35926
Y,36998
X,36400
Y,36162
Y,36538
Y,37032
X,36314
Y,36516
Y,36172
Y,36092
X,36126
X,36244
Y,36226
Y,36568
Y,36952
Y,36464
X,36232
X,37490
X,37508
X,37074
Y,36616
X,36670
Y,36174
Y,36706
Y,36332
Y,36152
Y,36124
X,36572
X,36332
X,36500
X,36268
X,36072
X,36884
X,36252
X,36056
Y,35900
Y,36830
Y,36192
Y,36110
X,36222
Y,36216
Y,37258
Y,36074
X,35782
X,35886
X,36464
Y,36814
Y,36686
X,36286
X,36806
X,36738
X,36184
X,36352
X,36252
Y,36316
X,36678
X,36538
X,36794
X,36090
X,37282
X,36334
X,36226
Y,36306
X,36046
Y,36102
X,36148
X,36274
Y,35968
X,36954
Y,36812
Y,36072
Y,36166
X,36054
Y,36352
Y,36146
X,36086
Y,36142
Y,37270
Y,36594
X,36334
X,36392
X,36320
X,36718
X,36460
Y,36890
Y,36688
Y,37282
X,36440
X,36304
X,36530
X,36390
X,36522
X,36194
Y,36260
Y,36404
X,36984
X,36242
X,36344
Y,36228
X,36206
Y,36516
Y,36286
Y,36080
X,36932
Y,37506
X,36434
X,36082
Y,36462
X,36266
Y,36734
X,36328
Y,36966
X,35952
X,37188
Y,36388
Y,36262
X,36282
Y,36288
X,36954
X,36548
X,36454
X,36118
Y,37494
X,36140
X,36210
Y,36352
Y,36120
Y,36330
X,36450
X,36296
X,36160
X,36962
X,36474
X,36170
X,36462
X,35768
X,43606
X,37468
Y,36288
X,36464
Y,36918
X,36154
X,36472
Y,36414
Y,35968
Y,37516
X,36854
X,36500
Y,36402
X,36244
Y,35684
Y,36156
X,36388
X,36160
Y,37312
X,36296
Y,36332
X,36410
X,35870
Y,36112
X,36760
Y,36154
Y,35850
X,37226
X,36324
X,36352
X,36630
X,36226
X,35920
Y,36226
Y,36126
X,36372
Y,37256
X,36776
Y,36194
Y,36476
X,36342
Y,35830
Y,36526
Y,36594
X,36052
Y,37586
X,36118
X,36440
X,37006
X,36310
Y,35808
Y,36356
X,36124
Y,36016
X,37288
X,36308
X,36126
X,36060
X,36116
X,36068
X,36088
X,35882
Y,36660
Y,35984
Y,36328
Y,36442
X,36194
X,36292
Y,37774
Y,36208
Y,36196
X,36314
X,35958
X,36646
Y,36458
X,36482
X,36380
X,36644
X,35902
Y,35936
Y,36974
X,36204
Y,36050
Y,36534
Y,36228
Y,36236
Y,36832
Y,36520
Y,35908
X,35950
Y,36150
Y,36338
Y,36106
X,36104
X,36244
X,36700
Y,35890
X,35900
X,35970
Y,36236
Y,36362
Y,36266
Y,36302
Y,36200
Y,36956
