V1,V2
Y,36836
Y,36610
Y,36160
Y,36258
X,36054
X,36328
Y,36112
X,36890
Y,36264
Y,36262
X,36616
X,36526
Y,36326
Y,35980
X,36368
Y,36338
Y,37370
X,35982
X,37460
X,35844
Y,36292
Y,36566
Y,35692
X,36284
Y,36120
X,37002
Y,35970
X,36600
X,36744
Y,36284
X,36310
Y,36258
X,36522
X,36306
X,37150
X,35786
X,36392
Y,36436
X,36366
Y,35974
Y,35236
X,36584
Y,36480
Y,36876
Y,36114
Y,36414
Y,35858
Y,36098
X,36234
X,35920
X,36604
X,36652
X,37688
Y,35886
Y,36818
Y,35898
X,36534
X,36184
Y,35920
Y,36230
X,35852
X,36960
X,36506
Y,36024
Y,36504
Y,36366
Y,36018
X,35702
X,36120
Y,36032
X,37126
X,36794
X,36656
X,35594
X,35914
Y,35912
X,35964
X,36006
X,36100
X,37184
Y,36512
X,36870
Y,36722
Y,36226
Y,36356
Y,35872
X,35900
Y,36402
X,35964
X,36508
Y,36164
Y,35816
X,36444
Y,36610
Y,37390
Y,36036
Y,36146
X,36790
Y,36862
X,36382
X,36104
Y,36408
Y,36816
Y,36902
X,36192
X,36232
Y,35942
X,36200
Y,36182
X,36382
Y,35846
X,36506
X,37060
Y,36780
X,36690
Y,36386
X,36436
X,36418
Y,36274
Y,35724
X,36332
Y,37256
X,36444
Y,36024
X,36204
Y,35902
X,36468
Y,35960
X,36150
Y,36376
X,36992
X,36538
X,36582
Y,36690
Y,36258
Y,36266
X,35554
Y,36078
X,36346
Y,37042
Y,36588
X,35700
Y,36228
Y,36232
Y,36402
Y,35720
Y,36460
Y,35938
X,36986
X,36070
X,35740
Y,36898
X,36236
Y,36582
Y,36430
Y,36416
Y,36704
Y,37138
X,35890
Y,36530
Y,36052
Y,36418
Y,36870
X,36008
Y,36450
Y,36542
X,36874
Y,36324
Y,36376
Y,36766
Y,36192
X,36736
X,36506
Y,36132
Y,36336
X,36880
X,36282
Y,36528
Y,36446
X,35848
X,36482
X,36566
Y,36348
X,36238
Y,36738
X,36160
Y,36144
Y,36394
X,36380
X,37108
Y,35898
X,36252
Y,36468
Y,36848
X,35736
Y,36632
X,36386
X,36044
Y,36476
X,36194
X,35914
X,36940
Y,36588
X,36382
X,36408
X,36284
Y,35908
Y,36212
X,36236
X,36068
X,36940
X,37128
Y,36604
X,35862
Y,35742
Y,36036
X,36892
Y,36384
X,36472
Y,36294
Y,36720
X,36300
X,36076
Y,36164
Y,36216
Y,36740
Y,36324
X,36556
Y,36770
Y,36420
X,36314
X,36428
X,36110
X,36728
X,36056
Y,36038
Y,35808
X,36180
X,37106
X,35854
Y,36138
X,36322
Y,36634
Y,36992
Y,36186
X,36410
Y,36372
X,36786
X,36096
X,36426
X,36462
Y,37256
X,37050
X,36528
X,36336
X,36060
X,37002
Y,37298
Y,36168
X,36122
Y,36392
X,35774
Y,36236
X,36104
Y,36022
Y,37768
X,37342
Y,36112
Y,36320
X,36392
Y,35480
X,36224
Y,36704
Y,35792
Y,37554
X,37308
X,36834
Y,36254
Y,36504
X,35314
Y,36408
Y,36140
X,36428
Y,36942
Y,37996
X,36462
Y,36524
Y,36070
Y,35778
Y,36404
Y,35846
Y,37042
X,37054
Y,37218
X,36156
X,36406
Y,36066
X,35472
Y,36440
Y,36286
Y,36564
X,37300
Y,37310
X,36430
Y,35900
Y,36182
X,35966
Y,36658
Y,36692
Y,44484
X,38958
X,37476
Y,35908
Y,36142
X,35734
Y,34950
Y,36160
X,36094
X,36326
X,36284
X,36976
Y,35938
X,36760
X,35894
X,35922
Y,36208
X,36528
Y,36032
Y,36866
Y,37114
X,35942
X,36104
X,36304
X,35810
X,35822
Y,35946
Y,36386
Y,36996
Y,37636
Y,36038
Y,36650
Y,36296
Y,35548
X,35978
X,36030
X,36290
Y,36526
Y,37282
Y,36060
Y,36280
Y,36042
Y,35924
X,36340
Y,36124
X,36074
Y,37072
X,37138
X,36242
Y,35862
Y,36310
Y,35758
X,37396
Y,36218
Y,36608
Y,36736
X,37454
Y,35826
Y,36166
Y,36412
Y,35638
Y,36754
Y,36308
Y,36490
X,36852
Y,37364
X,36256
X,36036
X,35812
X,34952
Y,36266
X,36058
Y,36420
X,37134
X,37292
Y,36142
X,35916
Y,36008
X,35710
X,36034
Y,36346
X,36518
Y,37136
X,37372
Y,36602
Y,36170
Y,36086
Y,35488
X,36012
Y,36280
X,36092
X,36422
X,37890
X,36704
Y,36392
X,36508
Y,35922
Y,36184
X,35874
X,36368
X,36434
X,37250
X,36660
X,36110
X,35994
Y,35482
X,36086
X,35986
X,36272
Y,36876
X,37094
X,36116
X,35874
X,36790
Y,35718
Y,36744
X,36752
Y,36272
X,36914
Y,37996
Y,35894
X,35708
X,36098
X,35828
Y,36362
X,36418
X,36540
Y,37462
Y,37304
Y,36226
X,36688
Y,36378
Y,35554
X,36184
X,35870
Y,36148
Y,36358
Y,37106
X,36282
Y,36652
Y,36694
Y,35188
Y,36240
Y,36694
Y,36326
X,37088
X,37298
Y,36432
X,36240
Y,36452
X,35074
Y,36808
Y,36386
X,36302
X,36998
Y,37052
Y,36348
Y,37064
X,36810
X,36314
X,35976
X,36122
Y,36262
X,36630
Y,37592
Y,36226
Y,36458
X,36380
X,35630
Y,36380
Y,36326
Y,36218
X,37106
X,36756
Y,35976
X,36472
X,36050
Y,35452
X,36082
Y,36088
Y,36080
X,36734
Y,37286
Y,35906
Y,36644
X,36068
X,35056
X,36252
Y,36662
Y,37064
Y,37268
X,37342
X,36658
Y,36310
Y,36144
X,35194
X,36318
Y,36312
Y,36198
Y,36812
Y,37366
Y,36388
X,36604
Y,36584
Y,35494
Y,36182
X,36314
Y,36674
Y,36954
Y,36964
Y,36212
Y,36482
Y,35910
X,35654
X,36402
Y,37120
X,36498
Y,36874
Y,37042
X,37740
Y,36056
X,36378
Y,35762
X,36734
X,35342
X,36316
Y,36922
Y,36902
Y,37128
Y,36176
X,35754
Y,35804
Y,36162
X,35204
X,35624
Y,37008
Y,36934
X,36882
X,36534
Y,35910
X,35364
Y,36516
X,36200
X,35548
X,36816
Y,37042
Y,37638
Y,36370
Y,35820
Y,35388
Y,36184
X,35894
Y,35376
Y,37018
X,37184
Y,37504
X,36196
Y,36312
Y,35174
X,36294
X,36638
X,35740
Y,37098
Y,37628
X,37474
X,36384
Y,35848
X,35750
Y,36076
X,35566
X,35058
X,37178
Y,37332
X,37272
Y,36288
Y,36074
X,35662
X,36112
Y,36464
X,35708
Y,37028
Y,37222
Y,37254
X,36646
X,36200
Y,35754
Y,36954
Y,36280
X,34932
X,36558
Y,37278
Y,37378
X,36552
Y,36140
Y,35448
X,35962
X,36314
X,35484
Y,37428
X,37466
X,37448
X,36050
Y,36832
Y,35810
Y,36022
X,36664
X,35234
Y,37088
Y,37484
Y,37090
Y,35642
X,36194
Y,35728
Y,35992
Y,36194
X,35052
X,37302
Y,38000
X,36984
X,36722
Y,36274
Y,35036
Y,36530
X,36512
X,34998
X,36988
X,37080
X,37452
X,36428
Y,36600
Y,35244
X,36120
X,36568
X,34774
X,37468
X,37256
X,37186
Y,36326
Y,36226
X,35526
X,36170
Y,36896
X,35670
X,37222
Y,36862
Y,36976
X,36318
X,36106
X,35276
X,36718
X,36670
Y,35808
Y,37180
X,36966
Y,37316
X,36736
X,36154
X,35242
X,36222
Y,35776
Y,35636
X,36544
X,37162
Y,37478
Y,35868
Y,36278
Y,35024
Y,36702
X,36294
X,41218
X,38744
Y,37640
Y,37586
Y,36076
Y,36366
X,36182
X,36656
X,36612
X,35410
X,36182
X,37004
X,37880
Y,36232
Y,36684
X,36314
X,36408
Y,36332
Y,35534
Y,35884
Y,37224
Y,37206
X,36216
X,36214
X,36380
Y,36280
X,36570
X,35662
Y,36398
Y,36956
X,37574
Y,36312
X,35776
Y,36406
X,36688
X,36462
Y,35484
Y,35916
Y,37174
Y,37330
X,36238
X,36292
Y,36354
X,36898
X,36714
Y,36030
X,36460
Y,37028
Y,36890
Y,36158
X,36160
Y,36528
Y,36246
X,36594
X,35488
Y,36300
X,36644
X,37152
Y,36394
Y,36244
X,36190
Y,36224
X,36274
Y,35800
X,36512
X,37180
Y,37860
X,36318
Y,36020
Y,36252
Y,36528
X,36298
X,34882
X,36076
X,37066
X,37168
X,36774
X,36388
Y,36360
X,36856
X,36570
X,35154
X,35788
X,36820
X,37570
Y,36194
X,36184
X,36318
X,36048
X,36234
X,35318
Y,36846
X,37070
Y,37794
X,36706
Y,35636
X,36260
Y,35968
Y,36306
Y,35472
X,36336
X,36800
Y,37348
X,36578
X,36738
Y,36026
Y,36530
X,36522
Y,35290
Y,36624
X,37212
X,37156
X,35960
Y,36512
X,36208
Y,36838
X,36420
X,35330
X,36218
X,37890
X,36770
X,37540
X,36572
Y,36464
Y,36642
X,36512
Y,34966
Y,36298
X,36092
Y,37680
Y,37350
X,36418
X,36148
Y,37046
Y,36432
X,35092
X,35988
Y,35978
Y,37208
Y,37134
X,36210
X,36366
X,36632
Y,36546
Y,34886
X,36290
X,36012
X,36830
X,36780
Y,35854
Y,36154
Y,36558
X,36064
Y,35240
Y,36672
Y,36330
X,37188
X,37570
Y,36514
Y,35900
Y,36866
Y,36192
X,35370
Y,35818
X,35964
X,37160
Y,37286
Y,36058
X,36530
X,35994
Y,36670
X,35116
Y,36858
Y,36716
X,37602
X,37422
X,36156
Y,36416
Y,36044
Y,36340
X,35544
X,36292
Y,35800
Y,37498
X,37080
X,36162
Y,36414
X,36290
X,36092
Y,35530
Y,36472
X,35892
Y,36832
Y,37316
X,35834
X,37162
X,36818
X,36894
Y,35332
X,36022
Y,35592
X,37120
X,37000
X,35970
Y,36524
Y,36214
X,36560
Y,35284
X,36342
X,35366
Y,37140
X,37110
Y,36074
X,35946
X,36644
Y,36622
Y,35310
X,36042
X,35970
X,37338
Y,37364
Y,36454
Y,36108
Y,36508
Y,36364
X,35120
X,36094
X,35904
X,37160
X,36856
Y,36066
Y,35808
Y,36208
Y,36954
X,35602
X,35678
X,36172
Y,37458
Y,37610
X,36214
X,36098
Y,36312
X,36292
Y,35636
X,36178
Y,36042
X,36956
X,37128
Y,36190
X,36462
Y,36524
Y,36160
Y,35692
Y,36210
X,35742
Y,37182
X,37082
X,36046
Y,36802
X,35868
Y,36164
X,34786
Y,36230
X,36302
Y,37462
Y,36854
X,36174
X,36254
Y,36498
Y,36384
Y,35868
Y,34866
X,35876
X,37376
Y,37088
X,36082
X,36150
X,36610
X,36198
Y,36292
Y,35194
Y,35914
X,36164
Y,37186
Y,35974
X,36242
Y,36510
X,36224
X,35906
Y,36042
X,36462
Y,36236
X,36740
Y,36574
Y,36428
X,36574
Y,36120
Y,36058
Y,36216
Y,35758
Y,36374
Y,35956
Y,36436
X,35862
Y,36282
X,35918
X,36144
Y,36346
X,36802
X,36142
X,36362
Y,36414
Y,36450
X,36780
X,36546
Y,36290
X,36580
Y,36566
X,35960
X,36042
Y,36200
Y,36086
X,36120
X,36446
Y,36268
Y,36508
Y,37000
X,35964
Y,36084
Y,36164
Y,36290
X,36640
X,36698
Y,36766
Y,36682
Y,37238
X,36068
Y,35830
Y,36344
X,35830
X,36304
X,36306
Y,36352
X,36246
Y,36928
Y,36130
Y,36070
X,36390
X,36044
X,36934
X,35910
Y,36264
X,35942
Y,37104
X,36324
Y,36036
Y,36208
X,36110
X,36302
X,36492
X,36290
X,36144
Y,36576
Y,36342
X,36506
X,36262
X,36528
X,36216
Y,36176
Y,42192
X,38452
Y,36584
Y,35686
X,36570
X,36076
X,36300
Y,36912
Y,36324
Y,37114
X,36748
Y,36250
Y,35908
X,36050
Y,36446
Y,36612
Y,36662
Y,36612
Y,37330
Y,36202
Y,36482
Y,35798
Y,35864
Y,37152
X,37422
Y,36732
Y,36764
Y,37118
Y,36508
X,36394
Y,36586
X,36012
X,36578
X,35824
X,36542
Y,36382
X,37086
X,36416
X,36196
Y,35634
Y,36342
Y,36410
Y,36378
X,36486
X,36274
X,37142
X,35788
X,36434
Y,35806
Y,36174
X,35992
Y,35880
Y,36208
X,36260
X,37614
X,37300
Y,36010
X,36142
X,36522
X,36510
Y,36682
Y,35892
Y,36480
X,36484
X,37048
Y,36542
Y,36990
Y,36104
Y,36246
X,36256
X,35458
X,36476
X,36778
Y,36564
X,36700
Y,36920
X,36078
X,36306
Y,35836
Y,35694
Y,36132
X,36622
Y,36638
Y,36092
X,36966
X,36156
X,36658
X,36384
Y,35246
X,36310
X,37248
X,36876
X,36656
X,37210
X,36830
X,36388
X,36366
Y,35268
Y,36588
Y,36840
Y,36614
X,36048
X,37128
Y,36036
Y,36110
X,36164
X,35834
X,35880
Y,36818
X,36916
X,36424
X,36746
Y,36064
Y,36146
Y,36124
X,35616
X,36228
X,36560
Y,36478
Y,36334
Y,36708
Y,36210
Y,36218
Y,36466
Y,36124
Y,36682
X,37272
X,36590
Y,36178
X,36672
Y,36840
X,36326
X,36418
Y,35322
X,36348
X,37372
Y,36386
X,36722
Y,36922
Y,36190
Y,36422
Y,36150
X,35818
Y,36440
X,36930
X,36840
Y,36532
Y,36962
X,36514
Y,36168
X,36172
Y,35862
X,35778
Y,36922
Y,36596
X,36672
X,37102
Y,36720
X,36078
X,36202
Y,35576
Y,36290
X,36594
X,36666
X,36408
X,37128
Y,35786
Y,35898
X,36198
Y,35470
Y,35796
X,36868
Y,36876
X,36490
X,37082
Y,36484
Y,35926
X,36054
X,35950
Y,35838
X,37052
X,36750
Y,36094
X,37102
Y,36358
Y,36352
Y,36372
Y,36484
X,36398
Y,37448
X,36418
Y,36170
X,36796
Y,36348
Y,36268
Y,36336
X,34898
Y,36162
X,37518
Y,36604
X,36708
X,37404
X,36786
Y,36344
Y,36460
Y,35822
X,36654
X,36942
X,36680
X,35892
X,37486
X,35796
Y,36270
X,36390
X,35716
X,36198
X,36992
Y,37312
Y,35722
X,37336
Y,36098
Y,36684
X,36610
X,35966
X,36550
Y,37112
X,36408
Y,36408
X,36668
Y,36228
X,36274
Y,36298
Y,35320
Y,36494
Y,36876
Y,36316
X,36472
Y,37320
Y,36284
Y,36534
X,36392
X,35446
Y,36070
Y,36866
Y,37152
Y,36784
X,37092
X,35914
X,36304
Y,36498
Y,35578
Y,36528
Y,37084
X,36728
Y,36538
X,37114
Y,35940
X,36366
Y,36286
Y,35300
X,36532
X,36558
X,36880
Y,36286
X,37382
Y,36416
X,36740
X,36142
X,35584
Y,36312
Y,37158
Y,36294
X,36390
Y,37248
X,36466
X,36220
Y,36630
Y,35506
Y,36408
X,36522
Y,36182
Y,36982
Y,37168
X,36574
Y,36406
Y,36504
Y,35808
X,36184
Y,37006
X,36354
Y,35614
Y,37046
X,36102
Y,36016
Y,36244
X,35832
X,36896
Y,37144
Y,36754
Y,36434
Y,36328
Y,37484
X,36416
Y,36218
Y,35646
X,35508
X,36834
Y,36848
Y,36086
Y,37210
X,37272
Y,36394
Y,35950
X,36000
X,35450
X,37470
Y,36840
Y,36664
X,37264
Y,37220
X,36656
Y,36394
X,35766
X,35100
X,37238
Y,36964
X,36140
X,36968
X,36982
X,36132
Y,36452
X,35750
Y,35042
Y,36734
Y,36926
Y,36762
X,37310
Y,37512
Y,36536
Y,36406
X,35414
X,35810
X,36644
X,36546
X,36272
Y,37308
Y,37550
X,36866
Y,36422
X,36370
Y,35942
X,36708
Y,36300
Y,36700
Y,36240
X,36788
Y,35708
Y,36538
Y,36668
X,35524
X,37410
X,36234
Y,36776
Y,36388
Y,37326
Y,36502
Y,36184
X,35988
X,44304
Y,39380
Y,36644
X,35924
X,36090
Y,37222
Y,36600
Y,36500
X,36198
Y,36700
Y,37066
Y,36732
Y,36646
X,36588
Y,37418
X,36298
X,36414
X,36460
X,35532
X,36840
X,36546
Y,36474
X,36288
Y,37100
X,36400
Y,36616
Y,35976
Y,35810
Y,37310
Y,36238
Y,36588
X,36244
Y,36602
Y,36592
Y,36276
X,35774
Y,35810
X,36684
Y,36590
X,36408
X,36382
Y,36736
X,36192
Y,36450
Y,36192
X,35978
Y,37282
X,36938
X,36386
X,36102
X,36814
X,36466
X,36092
Y,36198
Y,35774
X,36780
X,36494
Y,36132
X,36518
X,37038
X,36032
Y,36406
X,36082
Y,35408
X,36942
Y,36554
Y,36588
Y,36184
X,36710
Y,36698
Y,36430
Y,36308
Y,35262
X,37012
Y,36554
X,36486
Y,36746
Y,37398
X,36312
Y,36204
X,36436
X,35460
X,36678
X,36254
Y,35976
Y,36578
X,37494
Y,36280
Y,36464
X,36204
X,35612
Y,37096
Y,37566
Y,36272
X,36072
X,37080
Y,36308
Y,36054
X,36352
X,35500
X,36340
X,37042
Y,36580
X,36104
Y,37402
Y,35744
Y,36216
Y,36356
Y,35584
X,36230
X,36764
Y,36050
Y,36478
X,36570
X,36178
X,36292
X,36264
Y,35534
X,36302
X,37326
Y,36184
X,36290
X,37302
X,36488
X,36078
X,36298
X,35764
X,36786
X,36442
Y,35990
X,36106
X,37228
Y,35912
Y,36416
Y,35978
Y,36178
X,36946
Y,36498
Y,36404
X,36038
Y,37246
X,36334
Y,36466
X,35674
Y,36150
X,36214
X,36648
X,35816
X,36428
X,36872
X,36432
X,36494
Y,36124
Y,36068
Y,36666
Y,36362
Y,36578
Y,36788
Y,37000
X,36430
Y,36056
Y,36734
Y,36150
Y,36754
X,36458
Y,36348
Y,36612
Y,36750
X,36176
X,36178
Y,36406
Y,36648
X,36478
X,36612
X,36072
X,36592
Y,36906
X,36454
X,36132
X,36214
Y,36418
Y,36622
Y,36242
Y,36556
X,35718
X,37216
Y,36180
X,36718
Y,36152
X,36066
Y,36900
X,36700
X,36244
X,36180
Y,36632
Y,36442
Y,36764
Y,36064
Y,35976
Y,36998
Y,36130
Y,36366
X,37220
Y,37822
X,37618
X,36908
X,36322
Y,36656
X,36048
X,35990
Y,36338
Y,35102
X,35898
X,37330
X,36284
X,36262
Y,36494
Y,36290
Y,37150
X,36086
X,36120
Y,35702
Y,37294
X,36452
Y,36240
Y,36536
Y,36646
X,36576
X,36360
Y,36152
X,35732
X,36244
Y,36304
Y,36680
X,36106
Y,36748
Y,36490
Y,36956
Y,36346
Y,37110
Y,36538
Y,36136
Y,36172
X,36456
X,36620
X,36368
Y,36816
Y,36208
X,37156
Y,36462
Y,36486
X,36226
X,35812
X,36604
Y,36356
Y,36474
X,36798
Y,37406
Y,36568
X,36070
Y,36520
Y,35940
X,36388
Y,36196
X,36168
Y,36302
Y,37208
Y,36560
X,36458
Y,37102
Y,36348
X,36400
Y,36126
Y,35704
X,36456
Y,37204
X,36244
X,36306
Y,36352
X,36306
X,36618
Y,36424
X,36134
Y,35772
Y,37298
X,35992
X,36416
X,36518
X,36362
X,36510
X,36792
X,35760
X,35914
X,36754
Y,36758
Y,36060
X,36086
X,36364
Y,36466
X,36806
X,35892
Y,36532
Y,36798
Y,36280
X,36182
X,36050
Y,36296
Y,36916
X,36312
Y,36072
X,36008
X,36920
X,35834
Y,36628
Y,36208
Y,36418
Y,36622
Y,36568
X,35840
X,36376
Y,36930
Y,36376
X,36068
Y,36028
Y,35974
Y,36372
Y,35912
X,36464
Y,36580
Y,37228
Y,36054
X,37216
X,36968
X,36600
X,37140
X,35888
X,36462
X,36712
Y,36972
Y,36156
X,36338
Y,36248
X,36394
Y,36128
X,36000
Y,36554
X,36846
Y,37102
X,35928
Y,36220
Y,36402
X,36516
X,36358
Y,36154
X,36342
X,36680
X,37042
X,35886
Y,36222
X,35948
Y,36486
Y,36218
X,35910
X,36652
X,36992
Y,36632
X,36740
Y,36172
Y,36278
X,42504
Y,37644
X,36498
Y,35914
X,36326
Y,36820
Y,36478
Y,35960
Y,36278
X,36072
X,36212
X,36320
X,37104
X,36176
Y,37138
X,36116
X,36172
Y,36062
X,36588
X,35862
X,36360
Y,36370
Y,35848
Y,36952
X,36522
Y,36120
X,36810
X,36656
Y,36590
Y,35898
X,36316
Y,36966
Y,37012
Y,36180
X,35678
Y,36544
X,35962
Y,36474
Y,36240
Y,36330
X,36280
X,36868
X,36278
Y,36118
Y,35894
X,35750
X,36130
Y,36494
Y,36144
X,36074
Y,36682
Y,36180
X,36068
Y,36076
Y,36202
Y,36580
X,36040
Y,36814
Y,36944
Y,37038
Y,36484
X,36794
Y,36774
X,36154
Y,36510
X,36878
Y,35968
X,36284
Y,37158
Y,36382
X,36128
X,36362
Y,36018
X,36572
Y,36250
Y,36372
X,36310
Y,37232
X,35960
Y,36576
X,36112
X,36152
Y,36344
X,36694
Y,36482
X,36256
Y,36852
Y,36730
X,36332
Y,35804
Y,36838
X,36326
Y,36636
Y,36100
X,36486
Y,37056
Y,36426
X,36356
X,36284
Y,35998
X,36514
Y,36086
X,36258
Y,35926
X,36798
Y,36296
X,37048
X,37304
X,36312
Y,37052
Y,36438
X,35922
Y,36472
Y,36970
X,35934
Y,36356
Y,36258
Y,36432
X,36552
Y,36788
X,36250
X,36424
X,37222
Y,36650
Y,36708
X,36136
X,36058
X,37126
X,36476
X,36154
Y,36412
Y,36950
X,36400
Y,35968
Y,36318
X,36376
X,36644
Y,36728
Y,36060
X,36278
X,37182
X,36372
X,35984
Y,35900
X,35954
X,36682
Y,35798
X,36518
X,35902
X,36470
Y,36140
Y,35944
Y,36218
X,36528
X,37190
Y,36388
Y,36932
X,36528
Y,37018
Y,36456
X,36358
X,36246
X,36280
Y,35978
Y,36466
Y,36546
Y,36010
X,37168
Y,36198
X,36484
Y,36210
X,36130
Y,36630
X,36224
Y,36412
Y,36426
Y,37130
X,36100
X,36148
Y,36786
X,36202
X,36810
Y,36390
Y,36452
Y,35978
Y,37076
Y,36546
X,36478
Y,36368
X,36462
Y,36104
X,36218
Y,36328
Y,35902
Y,36740
Y,36154
X,35926
Y,36394
X,36140
X,36380
X,36174
X,36642
X,36726
Y,37390
X,36508
Y,36098
Y,36040
X,36460
Y,36624
X,36328
Y,36580
X,36270
X,36924
Y,36088
Y,36452
X,36406
Y,36122
X,36814
X,36586
Y,36624
Y,36318
Y,37134
Y,36248
X,36108
X,36196
X,36552
X,36118
X,36950
Y,36322
X,36184
Y,36938
Y,36222
X,35884
Y,36138
X,35960
X,35944
X,35626
Y,35882
Y,35912
X,36944
X,36164
Y,35832
X,36202
X,36238
Y,36710
X,36402
X,35528
Y,36632
Y,37508
X,36400
X,36894
X,36230
X,36510
Y,36360
X,35982
Y,36502
X,35802
X,37180
X,35946
Y,36182
X,36134
X,35732
Y,36656
X,35984
Y,35748
Y,36192
X,36974
X,36874
Y,36410
X,36376
X,35650
Y,36438
X,35754
X,35780
X,35818
X,37030
X,36116
X,36326
X,36524
X,35982
X,36182
X,35972
X,36748
Y,36382
X,37342
Y,36144
X,36370
Y,36172
Y,36324
Y,36924
X,36092
X,36184
Y,36004
X,37274
Y,36438
X,36004
Y,36394
X,36336
X,36242
Y,36374
X,35778
X,36382
X,36858
X,36292
X,36292
X,36714
X,35928
X,36826
X,36482
Y,36400
Y,36134
Y,36742
Y,36192
X,36490
Y,36870
Y,36614
X,36564
X,36448
X,35854
Y,36344
Y,36652
Y,36102
X,35968
X,36226
Y,36360
Y,36676
Y,36126
Y,36340
X,36400
X,36794
X,35926
X,36504
Y,36226
X,35984
Y,36670
X,35978
Y,36098
X,36514
X,37172
X,36204
X,36322
X,36664
Y,36036
X,36426
X,36298
X,36156
Y,36370
Y,37086
X,36888
X,36512
Y,36328
Y,36074
Y,36796
Y,36526
X,36122
X,36240
X,37068
Y,36326
Y,36524
X,36578
X,36794
Y,36836
X,36654
Y,36072
X,35936
Y,36804
X,36104
Y,36288
Y,36104
Y,40082
X,36660
Y,36254
X,36090
X,36478
X,36036
Y,35978
Y,36434
Y,36438
Y,36862
X,37258
Y,36726
X,36902
X,36462
X,35712
X,36654
X,36896
Y,35982
Y,36136
X,36180
X,35570
Y,36144
Y,36070
Y,36296
Y,36940
X,36976
Y,35930
Y,36782
X,36268
X,35012
Y,36796
X,36108
Y,36240
Y,36628
Y,36840
Y,36274
X,36064
X,35924
Y,35474
Y,36258
X,35980
Y,36584
Y,37058
Y,37240
Y,36262
Y,36320
X,35834
X,35286
Y,36504
Y,35692
X,36080
X,36852
Y,37332
Y,36400
Y,35920
Y,36366
Y,35780
X,35884
Y,35982
X,35922
Y,37006
X,37732
X,36180
Y,36302
X,35832
X,36160
Y,36812
Y,35954
Y,36220
Y,36528
X,36866
Y,36724
Y,36352
Y,36402
X,36306
Y,37146
X,36498
X,36266
X,36326
X,36944
X,36028
Y,36278
X,36052
X,36032
Y,36330
Y,36442
Y,36398
Y,36276
X,37428
X,36510
X,35956
Y,36418
Y,36274
Y,36322
Y,36248
X,36424
X,36344
Y,37022
X,36476
Y,36308
Y,36408
X,36656
X,36550
X,36242
X,36314
X,36908
X,36834
Y,36624
X,36524
X,36258
Y,35884
X,36348
X,36356
X,36240
X,35966
X,37182
X,35912
Y,36102
Y,36212
X,36002
Y,36396
X,36416
X,36078
X,36074
X,37166
X,36142
X,36538
X,36432
Y,36582
X,36380
Y,36388
X,36030
Y,36248
Y,36772
X,36106
Y,36080
Y,35834
Y,36404
X,36618
Y,35948
X,36394
X,36266
Y,36784
X,36428
X,36322
X,36528
X,36396
X,36488
Y,36300
Y,36060
X,36188
Y,36666
Y,36280
Y,36044
X,36108
X,35854
X,36340
X,36398
X,35880
X,35886
X,36892
X,35938
Y,36018
Y,36072
X,36348
Y,36608
X,36168
X,36416
X,36386
X,37424
X,36084
Y,36292
Y,36752
Y,35912
X,36296
X,35952
X,35756
X,36016
X,37168
Y,36414
Y,36302
X,36320
X,36046
Y,37152
X,36160
Y,36298
Y,36122
Y,37154
Y,36696
Y,36364
Y,36538
X,35988
Y,36860
Y,36008
Y,36130
X,35986
Y,36728
X,36374
X,36360
Y,36552
Y,36416
Y,36988
X,36308
X,36864
Y,36072
Y,36716
X,36296
Y,36230
Y,36148
Y,36220
Y,36374
X,36614
Y,35958
X,36624
Y,36742
X,36142
Y,36006
Y,36278
X,36396
X,36778
X,36416
X,36406
Y,35738
X,36784
X,36174
X,36440
X,36000
Y,35920
Y,36662
X,36174
X,36276
Y,35740
Y,36844
Y,36296
Y,36546
X,35944
X,35970
X,36688
Y,36232
Y,36190
X,36228
X,36886
Y,36022
X,36112
X,36134
X,36152
Y,36396
Y,36318
Y,36696
X,36490
Y,37050
Y,36500
X,36026
Y,36400
Y,36024
X,36300
Y,36600
Y,36318
X,35802
X,36986
Y,36394
Y,35942
X,36160
X,36210
Y,36440
Y,36736
X,35982
Y,36486
X,37096
Y,36190
X,36286
Y,36312
X,36218
Y,36138
Y,36106
Y,36376
X,35834
Y,36968
Y,36946
Y,35952
Y,36430
Y,35710
X,37070
Y,37202
X,36162
X,36188
X,36864
Y,37504
X,36228
Y,36348
Y,36630
X,36346
Y,35230
X,36220
X,36220
X,37010
Y,36920
X,36702
Y,36448
X,36482
Y,36454
Y,35120
Y,34762
X,36024
X,36748
Y,37366
X,35944
X,36300
X,36424
X,36682
Y,36432
X,35110
Y,35966
X,36372
X,37422
X,36092
Y,36760
Y,36112
X,36470
X,36166
Y,35568
Y,36252
Y,37112
X,37340
Y,36178
Y,36088
X,36128
X,36294
X,36150
X,35626
Y,36086
Y,37218
X,37008
Y,36386
Y,36194
Y,36788
X,36230
Y,36388
Y,35382
X,36186
Y,36978
Y,37668
Y,36138
X,36092
X,36354
X,36192
X,36328
Y,35762
Y,35866
Y,36966
X,37124
Y,35644
Y,36194
X,35782
Y,37108
Y,36426
X,35104
Y,34990
X,36876
X,37246
X,36348
Y,36346
X,36364
X,36650
Y,36342
Y,36116
X,35278
Y,37006
X,37090
X,44012
Y,37724
Y,36308
X,36576
X,36452
X,36594
X,35130
X,37102
Y,36614
X,36860
X,35774
Y,35930
Y,36864
Y,36324
Y,35950
X,35318
Y,36922
X,37114
X,36224
X,36264
